train_loss,train_acc,val_loss,val_acc
2.4932403888702392,0.12,2.394667895634969,0.125
2.327110692024231,0.162,2.3174501498540243,0.14166666666666666
2.2168928689956666,0.184,2.7100067337354026,0.15
2.16410302734375,0.234,2.15193323691686,0.18333333333333332
2.1206832904815673,0.228,2.280878404776255,0.25833333333333336
2.103593843460083,0.262,2.382310301065445,0.20833333333333334
1.9754179735183717,0.306,2.0524513105551403,0.36666666666666664
1.834962269306183,0.356,1.8390532414118448,0.36666666666666664
1.6851312470436097,0.432,2.0441745311021804,0.4083333333333333
1.5400217080116272,0.472,1.7395141313473383,0.4083333333333333
1.4389618289470674,0.502,1.7797775675853094,0.375
1.238917087316513,0.578,1.496252671877543,0.525
1.036156408071518,0.646,1.3906993173683684,0.5916666666666667
0.9455020242929458,0.7,0.980840094635884,0.7083333333333334
0.7655401134490967,0.756,1.1468768833825986,0.7083333333333334
0.6472835537642241,0.778,1.2205816870710502,0.7166666666666667
0.4867761383056641,0.83,1.0984334738110193,0.7583333333333333
0.3441654810756445,0.884,1.189775872634103,0.7583333333333333
0.35131906500458715,0.884,1.0214054968052855,0.8
0.3048829919658601,0.894,1.172470142665164,0.7416666666666667
0.2293042570706457,0.922,1.039955015486339,0.8083333333333333
0.18248675421252847,0.936,1.2435856931561526,0.7416666666666667
0.18134845308493822,0.948,0.9948853266960214,0.8166666666666667
0.18982802651822567,0.934,0.8754273265551699,0.7916666666666666
0.21080333550088107,0.934,1.099065718241036,0.7666666666666667
0.11222297351062298,0.966,1.0641720424134595,0.7916666666666666
0.08519756544521079,0.978,1.1062780099209097,0.8083333333333333
0.12651847528200597,0.96,0.9176938543154393,0.8
0.12762670036335474,0.958,0.9964540755297396,0.8
0.12205423649633303,0.964,1.0075076851896787,0.775
0.12401821152260527,0.956,1.2054064531602005,0.775
0.13907958464091644,0.966,0.9854604941482346,0.8
0.05146974656777457,0.988,0.7672663963482288,0.8416666666666667
0.128820575134363,0.962,1.0069789973456258,0.775
0.06836828574072569,0.98,1.0778515651254565,0.7916666666666666
0.06255827589076944,0.978,0.9669331371498022,0.8
0.07046234277426265,0.98,1.0530244223919605,0.7666666666666667
0.05269788159243762,0.99,1.065376147624905,0.8
0.1273068023158121,0.958,1.0206133080304425,0.7833333333333333
0.22732580407685601,0.942,1.1823365265852772,0.7583333333333333
0.16067430350184442,0.956,0.9551474350089848,0.7833333333333333
0.10512337434641085,0.972,1.1130146085655723,0.7833333333333333
0.0759372387851472,0.986,1.400819322774987,0.7916666666666666
0.036976168541470546,0.988,1.1486061559883334,0.8083333333333333
0.027217513027600945,0.994,0.9946367381985813,0.8083333333333333
0.034780120850075036,0.994,1.2175270340621258,0.7583333333333333
0.08948490601230878,0.97,1.1936317294404035,0.8083333333333333
0.05522394163825083,0.99,1.1382161747739399,0.8166666666666667
0.08807358685266808,0.972,1.4381338369158054,0.7666666666666667
0.10776937554511824,0.962,1.3808137999112355,0.7666666666666667
